File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterial.cpp,CMaterial::vPlayAll(LYNXREAL skip),11,10,5,3,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterial.cpp,"CMaterial::vPlay(int channel, LYNXREAL skip)",10,9,6,3,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::CPass(void),8,7,5,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::CPass(CTechnique* lpp),21,17,15,0,4,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::CPass(const CPass& m),7,7,7,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::~CPass(void),11,3,3,0,0,0,8,12,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::operator =(const CPass& m),10,9,9,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::vSetNumTextureAnimation(int num),12,11,9,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,"CPass::vLoadVS(const LYNXCHAR *name, LPLYNXFILE lpfs, long offset)",2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,"CPass::vLoadPS(const LYNXCHAR *name, LPLYNXFILE lpfs, long offset)",2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,"CPass::vLoadShaders(const LYNXCHAR *vsname, const LYNXCHAR *psname)",5,5,3,2,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,"CPass::vCreateShaderClasses(const CAnsiString& vsname, const CAnsiString& psname)",3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::CreateDepthStencilState(const GraphicsSystem::CRenderer::DEPTHSTENCILSTATEDESC& desc),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::CreateBlendState(const GraphicsSystem::CRenderer::BLENDSTATEDESC& desc),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::CreateRasterizerState(const GraphicsSystem::CRenderer::RASTERIZERSTATEDESC& desc),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,"CPass::CreateTextureAnimation(int channel, int num)",2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,"CPass::LoadTexture(int channel, int frame, const char *filename)",2,1,1,0,0,0,1,7,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::vPlayAll(LYNXREAL skip),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,"CPass::vPlay(int channel, LYNXREAL skip)",2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::Set(void),49,39,23,7,6,0,4,11,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,"CPass::Set(CContainer* lpo, CCameraContainer* cam)",28,24,16,4,4,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\lynxmaterialpass.cpp,CPass::vSetParameter(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,CPhase::CPhase(void),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,"CPhase::CPhase(CMaterial* lpmat, DWORD numpass)",5,5,4,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,CPhase::~CPhase(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,CPhase::vRelease(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,CPhase::operator =(const CPhase& m),11,11,9,2,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,"CPhase::vLoad(const LYNXCHAR *name, LPLYNXFILE lpf, long offset)",95,84,61,12,5,0,6,17,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,"CPhase::LoadShaders(int pass, const LYNXCHAR *vsname, const LYNXCHAR *psname)",13,12,8,3,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,CPhase::CreatePass(DWORD numpass),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,"CPhase::vPlayAll(LYNXREAL skip, LYNXPLAYMODE mode)",5,5,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialPhase.cpp,"CPhase::vPlay(int channel, LYNXREAL skip, LYNXPLAYMODE mode)",8,7,5,2,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,GetEnumStr(MaterialSystem::CMaterialSystem::MATERIALMAP e),4,3,3,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::CMaterialSystem(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::CMaterialSystem(CEngine* const lpengine),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::~CMaterialSystem(void),3,2,2,0,0,0,1,1,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::vCreateMaterial(CMaterial::TYPE type),16,14,10,4,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::FindMaterial(const LYNXCHAR *name),8,6,5,3,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::FindMaterial(const CString& name),8,6,5,3,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::AddMaterial(const CMaterialPtr& lpmat),8,7,5,1,0,0,1,1,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::DeleteMaterial(const CMaterialPtr& lpmat),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::DeleteMaterial(const CString& name),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialSystem.cpp,CMaterialSystem::DeleteAllMaterials(),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialTechnique.cpp,CTechnique::CTechnique(void),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialTechnique.cpp,CTechnique::CTechnique(CMaterial* lpmat),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialTechnique.cpp,CTechnique::~CTechnique(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialTechnique.cpp,CTechnique::vRelease(void),7,7,5,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialTechnique.cpp,CTechnique::operator =(const CTechnique& m),9,9,7,2,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialTechnique.cpp,"CTechnique::vLoad(const LYNXCHAR *name, LPLYNXFILE lpf, long offset)",39,32,24,4,7,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialTechnique.cpp,CTechnique::vCreatePass(DWORD numpass),11,10,8,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialTechnique.cpp,CTechnique::vPlayAll(LYNXREAL skip),5,5,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxMaterialTechnique.cpp,"CTechnique::vPlay(int channel, LYNXREAL skip)",8,7,5,2,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,CTextureAnimation::CTextureAnimation(GraphicsSystem::CGraphicsSystem* gs),42,17,14,0,7,0,18,48,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,CTextureAnimation::~CTextureAnimation(void),13,12,8,2,0,0,1,1,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,CTextureAnimation::operator =(const CTextureAnimation& t),24,7,7,1,2,0,15,45,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,CTextureAnimation::Create(int num),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,CTextureAnimation::vCreateAnimation(),3,3,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,"CTextureAnimation::LoadTexture(int i, const LYNXCHAR *filename, GraphicsSystem::CRenderer::TEXTUREDESC* desc, LPLYNXFILE lpfs, long offset)",2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,"CTextureAnimation::LoadTextureSeuence(int num, int length, const LYNXCHAR *filename, const LYNXCHAR *ext, GraphicsSystem::CRenderer::TEXTUREDESC* desc, LPLYNXFILE lpfs, long offset)",32,27,22,5,5,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,CTextureAnimation::LoadAnimation(const CCreationDesc* desc),57,51,34,15,6,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,CTextureAnimation::vSet(int channel),53,33,24,4,6,0,14,37,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,"CTextureAnimation::vSet(GraphicsSystem::CShader* lps, int channel)",51,33,24,4,4,0,14,37,
E:\MyWork\Lynx System\Lynx Engine\Current\src\MaterialSystem\LynxTextureAnimation.cpp,CTextureAnimation::Play(LYNXREAL step),61,46,34,7,10,0,5,9,
E:\MyWork\Lynx System\Lynx Engine\Current\src\NetworkSystem\LynxNetworkSystem.cpp,CNetworkSystem::CNetworkSystem(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\NetworkSystem\LynxNetworkSystem.cpp,CNetworkSystem::CNetworkSystem(CEngine* const lpengine),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\NetworkSystem\LynxNetworkSystem.cpp,CNetworkSystem::~CNetworkSystem(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsGeometry.cpp,CPhysicsGeometry::CPhysicsGeometry(CPhysicsSpace* const lps),6,6,6,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsGeometry.cpp,CPhysicsGeometry::~CPhysicsGeometry(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsJoint.cpp,CPhysicsJoint::CPhysicsJoint(CPhysicsWorld* lpw),5,5,5,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsJoint.cpp,CPhysicsJoint::~CPhysicsJoint(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsObj.cpp,CPhysicsObj::CPhysicsObj(CPhysicsWorld* const lpw),9,8,6,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsObj.cpp,CPhysicsObj::~CPhysicsObj(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsObj.cpp,CPhysicsObj::GetMassData(CReal* lpdata),28,24,16,11,4,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsSpace.cpp,CPhysicsSpace::CPhysicsSpace(CPhysicsWorld* const lpw),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsSpace.cpp,CPhysicsSpace::~CPhysicsSpace(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsSystem.cpp,CPhysicsSystem::CPhysicsSystem(void),2,1,1,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsSystem.cpp,CPhysicsSystem::~CPhysicsSystem(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsSystem.cpp,CPhysicsSystem::Loop(float step),6,6,4,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsSystem.cpp,CPhysicsSystem::AddWorld(CPhysicsWorld *lpw),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsSystem.cpp,CPhysicsSystem::DeleteWorld(CPhysicsWorld *lpw),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsSystem.cpp,CPhysicsSystem::GetlpPhysicsWorld(const LYNXCHAR* name),9,9,5,4,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsWorld.cpp,CPhysicsWorld::CPhysicsWorld(CPhysicsSystem* const lpsys),9,8,8,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\LynxPhysicsWorld.cpp,CPhysicsWorld::~CPhysicsWorld(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::CODEPhyObj(void),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::~CODEPhyObj(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vCreate(CPhysicsWorld *lpw),27,22,20,3,5,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vDestory(),7,6,6,0,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,"CODEPhyObj::vSetMass(MASSTYPE t, LYNXREAL density, LYNXREAL *lpdata)",25,21,14,6,4,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vAddPhyGeo(CPhysicsGeometry *lpg),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,"CODEPhyObj::vAddPhyGeo(CPhysicsSpace* s, CPhysicsGeometry::TYPE type, LYNXREAL *lpdata)",29,26,18,11,3,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vRemovePhyGeo(CPhysicsGeometry *lpg),2,2,2,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vRemovePhyGeo(int i),4,4,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vRemoveAllPhyGeos(),9,8,6,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vDeletePhyGeo(CPhysicsGeometry *lpg),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vDeletePhyGeo(int i),4,4,3,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vDeleteAllPhyGeos(),9,8,6,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vUpdate(),18,10,10,0,2,0,6,12,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,"CODEPhyObj::vSetPosition(LYNXREAL x, LYNXREAL y, LYNXREAL z)",10,9,7,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vSetPosition(LPLYNXVECTOR3D lppos),10,9,7,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\PhysicsSystem\ODE\LynxODEPhysicsObj.cpp,CODEPhyObj::vSetTransformMatrix(const LYNXMATRIX& m),13,12,10,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxOceanMaterial.cpp,COceanMaterial::COceanMaterial(void),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxOceanMaterial.cpp,COceanMaterial::~COceanMaterial(void),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxOceanMaterial.cpp,COceanMaterial::vInit(void),47,26,26,0,8,0,13,38,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxOceanMaterial.cpp,"COceanMaterial::vPlayAll(LYNXREAL skip, LYNXPLAYMODE pm)",3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxOceanMaterial.cpp,COceanMaterial::vSetParameter(void),61,13,12,0,6,2,42,130,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxSceneSystem.cpp,CSceneSystem::CSceneSystem(void),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxSceneSystem.cpp,CSceneSystem::CSceneSystem(CEngine* const lpengine),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxSceneSystem.cpp,CSceneSystem::~CSceneSystem(void),6,6,4,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxSceneSystem.cpp,CSceneSystem::AddScene(),8,7,7,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxSceneSystem.cpp,CSceneSystem::RemoveAllScenes(),5,5,4,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxSceneSystem.cpp,CSceneSystem::RemoveScene(CScene *lpscene),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxSceneSystem.cpp,CSceneSystem::SetCurrentScene(CString& name),9,8,6,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxSceneSystem.cpp,CSceneSystem::SetCurrentScene(CScene *lpscene),9,8,6,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::CScene(void),42,32,27,0,10,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::CScene(CSceneSystem* ps),40,31,26,0,9,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::~CScene(void),3,3,3,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,"CScene::GetTexturePathFromModelPath(LYNXCHAR *lpr, const LYNXCHAR *lpc)",38,36,22,5,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::Create(void),2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::vCreateCamera(),2,2,2,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::AddCamera(CCamera* lpc),5,5,5,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::vCreateLight(CLight::TYPE type),19,19,12,11,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::vCreateStaticObj(CStaticObj::TYPE type),22,22,14,13,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::vCreateDynamicObj(CDynamicObj::TYPE type),9,9,5,4,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::Release(void),16,2,2,1,1,0,13,22,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::SetNumSplittedShadowMap(int num),5,5,4,1,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,"CScene::Load(const LYNXCHAR *filename, LPLYNXFILE lpfs, int offset)",12,11,7,4,1,1,0,3,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,"CScene::LoadLYNX(const LYNXCHAR *filename, LPLYNXFILE lpfs, int offset)",255,2,2,1,23,0,230,513,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,"CScene::LoadSCN(const LYNXCHAR *filename, LPLYNXFILE lpfs, int offset)",527,457,386,43,60,0,10,29,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::AddStaticObj(CStaticObj* lpo),5,5,5,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::AddDynamicObj(CDynamicObj* lpo),5,5,5,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::AddLight(CLight* lpl),5,5,5,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::vRegisterScriptClassMethod(ScriptSystem::CScript* const lps),4,3,3,1,1,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::PreLoading(),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::PostLoading(),693,56,48,5,58,0,579,1499,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::Setup(void),50,35,17,13,6,0,9,18,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::vBehave(LYNXREAL skip),17,15,9,3,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::ZPass(CCameraContainer& camera),61,56,41,6,4,0,1,2,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::SSAOPass(CCameraContainer& camera),22,19,19,0,3,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::SSAO_SSGI_Pass(CCameraContainer& camera),52,43,41,1,4,0,5,9,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,"CScene::ShadowmapPass(CLight* lplit, CCameraContainer& camera)",12,10,8,1,2,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::OpaqueLightingPass(CCameraContainer& camera),54,37,24,7,5,0,12,26,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::TranslucentLightingPass(CCameraContainer& camera),87,36,27,5,4,0,47,52,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::LightingPass(CCameraContainer& camera),24,17,16,1,4,0,3,5,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::GPass(CCameraContainer& camera),48,43,29,7,5,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::DeferredOpaqueLightingPass(CCameraContainer& camera),28,25,18,4,2,0,1,3,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::DeferredTranslucentLightingPass(CCameraContainer& camera),1,1,1,0,0,0,0,0,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::DeferredLightingPass(CCameraContainer& camera),28,20,18,1,5,0,3,4,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::ReflectionPass(CCameraContainer& camera),48,40,35,3,7,0,1,2,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::RefractionPass(CCameraContainer& camera),43,35,30,3,7,0,1,2,
E:\MyWork\Lynx System\Lynx Engine\Current\src\SceneSystem\LynxScn.cpp,CScene::LuminancePass(CCameraContainer& camera),81,72,60,6,6,0,3,29,
