Word,Count
GraphicsSystem::CRenderer::FORMAT_MULTI2_ARGB8:,1
\Check[6],\,1
\300,\,1
m_lpMeshArray.begin();,1
SetlpCurrentMaterial(m_lpClusterContainer->GetlpCurrentMaterial());,1
t.m_CombineArg[0];,1
(lpn->BBox.Min.s.x,1
\0x800000,\,1
m_AnimationSet.GetCurrentAnimation()->UpdateTransform();,1
constants,1
LYNX_PRIMITIVE_TRIANGLE_STRIP:,1
\((LynxScript::Lua::CScriptClass*)lps->GetlpScriptClass())->RegisterMethod("\Pitch"\,\,1
\lynxNormalise(&m_lpVertexBinormalList[CurrentLOD][i],\,1
m_lpMaterials[i]->SetVertexLayout(GraphicsSystem::gRigidVertexLayout);,1
\LYNX_MIN(m_ScreenSpaceAABB.Max().s.y,\,1
//m_lpMeshArray[i]->m_Primitives[CurrentLOD][j].lpIndex[k],1
COSP::Load(char,1
UpdateParam();,1
*lpT;,1
gRigidVertexSlot[],1
m_M.s.m13,1
VERTEX_ANIMATION_MODEL:,1
GraphicsSystem::CBuffer*,1
ClipPlane[1],1
(or,1
\glpLogger->vLog(GetClassName()+CString(_T("\::!!!Resource\,1
GraphicsSystem::CRenderer::FORMAT_R3G3B2:,1
&V2);,1
5000;,1
m_PrimitiveList[0][0].Type,1
(event,1
CList<MaterialSystem::CMaterialPtr>&,1
SetTopWindow(frame);,1
PM_LOOP;,1
dynamic_cast<LynxEditor::Kernel::CContainer,1
(rand()%2500/100.0f)+35.0f;,1
\LYNX_REAL_MUL(m_TransM.s.m13,\,1
(lpOSO),1
commands,1
ResetTransform();,1
\//GetlpKernel()->GetPathAndName(Path,\,1
larger,1
&m_lpMaterials[i]->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)MaterialSystem::CMaterial::AMBIENT_LIGHTING);,1
\((LynxScript::Lua::CScriptClass*)lps->GetlpScriptClass())->RegisterMethod("\GetNumChildren"\,\,1
lpn->BBox.Max.s.x)/2.0f;,1
(!bRet),1
Deg);,1
lpRenderBuffer,1
CLASSNAME(CModelContainer)),1
\&m_lpCurrentMaterial->GetVertexLayout(),\,1
m_lpEngine->GetlpGraphicsSystem()->SetBackBufferAsRenderBuffer(0);,1
vCreateBoneContainer();,1
\_T("\LynxPhysics_ODE_Tool_d.dll"\);\,1
COSP::Release(void),1
ExitToShell();,1
\lpDObj->vCreate(CContainer::MODEL,\,1
\c1p(0.8f,\,1
we've,1
MotionBlurPass(camera);,1
m_lpMeshArray[i]->AddAnimation(lpAni);,1
m_lpGraphicsSystem->GetlpRenderer()->GetDrawCallCounter();,1
m_DynamicObjArray[Size+1],1
m_Triangles[CurrentLOD][i].v[0],1
\sinf(g_fTime),\,1
v3;,1
//Yahoo!!,1
LynxEngine::SceneSystem::CLight::TYPE,1
lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).m_ChannelParam[0].TextureAnimation.GetTexture(0).GetHeight();,1
CContainer::vInstance(rhs);,1
\Offset8,\,1
\_T("\P8"\);\,1
\Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::SPECULARMAP]->LoadTexture(0,\,1
\lynxDrawArrayBO(LYNX_PRIMITIVE_TRIANGLE_STRIP,\,1
handlers,1
m_lpMaterials[i]->GetPass(0).m_Diffuse.s.Green,1
TT_CUBE_TEXTURE:,1
lpModeDesc[i].Format;,1
CAdvMaterialSystem::SetFogParam(LPLYNXPLANE,1
m_VisPosArray,1
\LYNX_MAX(m_ScreenSpaceAABB.Min().s.y,\,1
because,1
Offset[7],1
\_T("\dungeon_waterpool"\))\,1
\lynxLockIndexArray(&m_IndexArray[i],\,1
\m_VertexFactory.Register(VD_TERRIAN,\,1
(m_VisPosArray),1
\lpDObj->vCreate("\Box"\,\,1
m_lpVertexList[CurrentLOD],1
\LYNX_CULL_CCW,\,1
\<"\)\,1
\(lpv[m_BaseVert+k].Color.s.Red),\,1
!m_lpWeightList[CurrentLOD][i].lpOffset),1
va_list,1
LookAt.s.z,1
\<GBuffer_Normal>,\,1
(va,1
m_nSamples,1
lynxUnlockIndexArray(&m_IndexArray[i]);,1
\m_lpGraphicsSystem->GetlpOffscreen()->GetTexture()->vGetWidth(),\,1
\lynxDrawElements(LYNX_PRIMITIVE_TRIANGLE_LIST,\,1
m_lpCurrentMaterial,1
wxApp,1
TName;,1
(rand()%100)/(50.0f/m_Noise.s.y));,1
frond,1
\BoneIndex,\,1
t.m_MipFilter;,1
Param;,1
(m_Width+1);,1
lpModel->GetlpMesh(m)->m_bSelfIlluminated,1
boundary,1
g_fTime,1
\_T("\fighter"\))\,1
\LYNX_READ_FILE(&m_OSP.NumNodes,\,1
\_T("\X8L8V8U8"\);\,1
(GraphicsSystem::STATICVERTEX*)m_VertexArray[i].lpBuffer;,1
\AddDefinedValue(CString("\PCF_2X2"\),\,1
\_T("\A8P8"\);\,1
m_lpAnimation,1
//we,1
DrawTime,1
NULL,1
lpTexFrame->StartTime,1
m_Keys[Mid].m_EndTime),1
C3;,1
\lpC->SetUV(i,\,1
&CSCDesc);,1
\((LynxScript::Lua::CScriptClass*)lps->GetlpScriptClass())->RegisterVar("\m_bRotate"\,\,1
defined(UNICODE),1
lynxClearBadFileBlock();,1
m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_POSITION]->m_Keys[k].GetValues().resize(NumValues);,1
\(UVCoor.u),\,1
\LYNX_BFI_SRC_ALPHA_SAT,\,1
\_T("\Arial"\),\,1
IncreaseReference();,1
m_StaticObjArray.resize(Num);,1
\((CSprite3DContainer*)m_DynamicObjArray[2]->GetlpContainer())->vSetSize(40,\,1
\158,\,1
m_SizeArray;,1
(type),1
GraphicsSystem::CRenderer::FORMAT_X8B8G8R8:,1
items,1
\ResourceName,\,1
\lynxLockIndexArray(&m_lpPrimitive[0].IndexArray,\,1
cam.GetFarCornerDir(3));,1
&m_Keys[Key+2];,1
\ShadowmapPass(lpLit,\,1
m_lpEngine->GetlpGraphicsSystem()->m_ConstantColor.s.Alpha/255.0f;,1
\gLightDir,\,1
\_T("\mf"\))\,1
Offset5[],1
lynxDebugOutputPrintf(e.GetMessage().c_str());,1
\_T("\scn/gpass.pso"\));\,1
\MatList.begin(),\,1
NumPrimitives,1
m_lpPrimitive[0].Type,1
i<m_OSP.NumNodes;,1
\LYNX_VECTOR3D_COPY(V[1].FarCornerDir,\,1
'.'),1
Build,1
k<lpscn->lpTerrainObjList[i].lpPrimitive[j].NumIndex;,1
0.05f;//0.00001f;,1
\_T("\../texture/static/grass/grass3.tga"\);\,1
m_HG.s.z,1
bounding,1
Set(str);,1
GroupList.end();,1
GetResourceManager().GetObjectList().clear();,1
\LYNX_REAL_MUL(m_M.s.m33,\,1
\LYNX_READ_FILE(&m_OSP.NumLeaves,\,1
\100,\,1
Pos);,1
CScene::ShowMaps(GraphicsSystem::CGraphicsSystem::MAPTYPE,1
\"\gWorld"\,\,1
m_TransM.s.m42,1
Offset3[],1
Cloud->BoundingBox1.y,1
Value[0];,1
\LYNX_VSF_SHORT,\,1
0.00001f;,1
\glpLogger->vLog(GetEnumStr(m_ResourceType)+CString(_T("\("\))+GetName()+CString(_T("\)\,1
\m_lpMaterials[i]->SetTechnique(MaterialSystem::CMaterial::VARIANCE_SHADOWMAP,\,1
lpn->BBox.Max.s.y)/2.0f;,1
\lpv[m_BaseVert+k].y,\,1
\0.76f,\,1
\*lpFile,\,1
m_lpMeshArray[i]->SetCurrentAnimation(lpAni);,1
m_AnimationSet.GetAnimationList()[0]->m_AnimationKeys[Animation::CAnimation::KT_COLOR]->m_Keys[0].SetStartTime(0);,1
\lynxSetVertexShaderConstant(17,\,1
Pass.m_TextureAnimationArray[0]->GetParamManager().GetParamGroupList();,1
(m_PosArray),1
lpK1->m_Values[i])*Offset);,1
sort_away);,1
\//glpLogger->vLog(CString(GetClassName())+CString(_T("\::!!!Resource\,1
lpv[m_BaseVert+k].TexCoord[2].v);,1
Cloud->BoundingBox2,1
(Mesh,1
{52224C72-E9E8-4dcc-B030-3BBDD1188242},1
m_InnerRadius;,1
MaterialSystem::CPass(m_lpMaterials[i]));,1
Can't,1
\_T("\scn/post_brightpass.pso"\));\,1
(lpLO),1
Input,1
m_lpColorVertexList[CurrentLOD][m_lpMeshArray[i]->m_BaseVertex[CurrentLOD]+j].s.Blue,1
&m_lpRenderer->SystemData.BackBuffer);,1
TempTri;,1
int))&LynxEngine::CRenderableObj::Yaw)->vRegister(lps->GetlpScriptClass());;,1
(*Con)->GetlpRenObj()->GetVisStaticLightList();,1
lpCO,1
\argc,\,1
m_lpMaps[GLOWMAP]);,1
\lpR->GetCachedVertexShader()->vSetConstantF("\gNormalArray"\,\,1
i<m_SubContainerArray.size();,1
(ObjMatIndex,1
lpV[DomeIndex].Pos.s.y,1
(!m_lpWeightList[CurrentLOD][i].lpBoneIndex,1
\lynxSetBlendFunc(lynxMapBlendFunc((LYNXBLENDFUNCINDEX)GraphicsSystem::CRenderer::BF_ONE),\,1
lpElem->FirstChildElement(m_XMLTag.DynObjTag);,1
CLASSNAME(CTerrainContainer)),1
\skip,\,1
Offset[0],1
m_TransM.s.m22,1
\m_lpMaterials[i]->GetPass(0).m_TextureAnimationArray[0]->LoadTexture(j,\,1
lynxStrLen(str);,1
\D3D11CreateDevice(m_DriverList[0].lpAdapter,\,1
CV3;,1
(m_lpWeightList[CurrentLOD],1
basic,1
LynxEngine::CList<T>::Add(const,1
\_T("\_VARIANCE_SHADOWMAP"\));\,1
{7E2EB7A9-F644-40a9-996F-AEB3260E9D36},1
//CObj*,1
\lpR->GetCachedVertexShader()->vSetConstantM("\gLastWorldViewProj"\,\,1
m_Keys.size();//,1
\0.62f,\,1
**lpm),1
SetAlignType(m_AlignType);,1
GraphicsSystem::CRenderer::FORMAT_X1R5G5B5:,1
lpModel->m_AnimationSet.GetCurrentAnimation()->GetFrameArray()[0].m_StartTime,1
int2,1
\LoadM(filename,\,1
LynxEngine::SceneSystem::CLight::DIRECTIONAL;,1
OnInit(),1
\lynxDuplicateShortAnimationKey(&lpdo->RotateKey,\,1
\LYNX_REAL_MUL(m_M.s.m23,\,1
much,1
m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_VisibilityKeys.m_Keys.resize(NumKeys);,1
\IMPLEMENT_PARAM_ENUM(m_AddressModeV,\,1
state,1
//(((CEngine,1
\(lpv[m_BaseVert+k].Color.s.Green),\,1
0.1f;//m_lpEngine->GetlpGraphicsSystem()->m_ConstantColor.s.Red/255.0f;,1
m_lpGraphicsSystem->GetlpRenderer()->GetSetRSCounter();,1
\GetlpKernel()->GetPluginManager().StaticMeshImport(this,\,1
\FileName,\,1
\LYNX_READ_FILE(&m_NumVertices[CurrentLOD],\,1
//lpMat,1
\LYNX_RV_SET_XYZ(m_lpVertexArray[k*3+i],\,1
linking,1
border,1
fZ,1
m_Camera.GetFarCornerDir(i)*m_Camera.m_Far;,1
CDesc.m_Range,1
\type,\,1
\T1,\,1
\m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_SCALE]->m_Keys[k].GetValues().setData(KeyValues,\,1
specify,1
m_VisNormalArray;,1
ClipPlane[2],1
\_T("\m"\))\,1
\(!((CGBufferMap*)m_lpMaps[GBUFFER_GLOW])->Create(_T("\GBuffer_Glow"\),\,1
bLoop;,1
x1),1
lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).m_TextureAnimationArray[0]->GetTexture(0)->vGetWidth();,1
cannot,1
\lpGorup->vRead((*lpXMLDoc),\,1
\D3D_DRIVER_TYPE_HARDWARE,\,1
\m_ScreenSpaceAABB.Max().s.y;//LYNX_MIN(m_ScreenSpaceAABB.Max().s.y,\,1
\glpLogger->vLog(CString(_T("\Dispose("\))+GetName()+CString(_T("\)\,1
\(lpTex)->vGetWidth(),\,1
angle:,1
\lynxInstanceAnimationKey(&lpdo->VisKey,\,1
Animation::CAnimation,1
UpdateSkyLightMap();,1
(*P)->m_Vel.s.x,1
\m_lpEngine->GetlpGraphicsSystem()->GetlpRenderer()->LoadTexture(Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::SPECULARMAP]->GetTexture(0),\,1
\(lpK1->m_Values[i])),\,1
lpLO,1
\_T("\builtin/common/lynxMaterialSystem::CMaterialSystem::DIFFUSEMAPXColor.pso"\));\,1
m_lpVertexArray[k].nz,1
lpK1->m_StartTime);,1
\LYNX_REAL_ADD((lpK1->m_Values[i]),\,1
CGraphicsSystem::SetDepthMapAsRenderBuffer(int,1
i*4;,1
m_VertexList[i][j].Pos.s.x;,1
\m_lpGraphicsSystem->GetlpEngine()->FindResource(CString(_T("\Invalid\,1
m_Type,1
m_lpKernel->GetlpEngine()->GetlpGraphicsSystem()->GetlpMaterialSystem()->SetlpCurrentLight(dynamic_cast<LynxEngine::SceneSystem::CLight*>(lpLO));,1
lpCO;,1
m_SystemFont.Create();,1
layer,1
screenBits.bounds,1
RHS.m_NumLODs;,1
vDir);,1
mp.m_ParamArray;,1
\LYNX_READ_FILE(m_Name,\,1
-m_lpFont->m_CharWidth[C]*0.5f;,1
step,1
layouts,1
lynxGetlpRenderer()->SystemData3D.lpD3DDevice->SetIndices(m_lpPrimitive[i].IndexArray.lpD3DIB);,1
m_lpContainer->vGetlpObj3D()->LocalM.s.m43,1
\lynxFromAnsiStr(AOName,\,1
t.m_AddressModeU;,1
connect,1
m_Primitives[m_CurrentLOD][i].NumPrimitives);,1
\lynxSetTexture(MaterialSystem::CTechnique::REFRACTIONMAP_CHANNEL,\,1
m_lpGraphicsSystem->GetlpMap(GraphicsSystem::CGraphicsSystem::GBUFFER_NORMAL)->GetTexture());,1
\m_AnimationSet.GetAnimationList()[0]->SetRange(0.0f,\,1
\LYNX_READ_FILE(&m_lpVertexNormalList[CurrentLOD][m_lpMeshArray[i]->m_BaseVertex[CurrentLOD]+j].s.z,\,1
CResource::vDispose(CResourcePtr&,1
Technique->GetPass(0).m_TextureAnimationArray[0]->m_AddressModeU,1
\_T("\Q8W8V8U8"\);\,1
GraphicsSystem::CRenderer::FORMAT_A1R5G5B5:,1
40.0f;,1
been,1
\DrawTime,\,1
events/,1
CObj*,1
register(c244);,1
\lynxDrawElementsBO(LYNX_PRIMITIVE_TRIANGLE_LIST,\,1
m_lpBoneArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_ROTATION]->m_Keys[k].SetEndTime(ET);,1
Log.resize(1024);,1
m_lpMeshArray[i]->m_BaseVertex[CurrentLOD];,1
-184.0f;,1
CPCDesc.m_MaxParticle,1
m_lpMaterialSystem->SetlpCurrentLight(lpLit);,1
0.2f);,1
:CStaticObj(lpscene),1
\%d(%d),\,1
CDynamicObj,1
\m_lpMeshArray[i]->GetMaterial(CContainer::DIRECTIONAL_LIGHTING_MATERIAL)->GetPass(0).SetBlendFunc(GraphicsSystem::CRenderer::BF_ONE,\,1
m_StaticObjArray[i],1
((LynxEngine::CObj*)m_lpBoneArray[i])->SetName(Name);,1
Size*1.5f);,1
\m_lpMeshArray[i]->SetMaterial(CContainer::SPOT_LIGHTING_MATERIAL,\,1
m_lpMeshArray[i]->m_BaseVertex[0];,1
{9C80FA2C-FF96-4f47-BEEE-4D8C76B1E621},1
\_T("\scn/post_computeluminance.pso"\));\,1
LYNX_MALLOC(lpn->NumElement*sizeof(WORD));,1
\TargetName,\,1
\PHYSICS_MAT3_2_MATRIX(m_lpContainer->vGetlpObj3D()->LocalM,\,1
lynxInitOSP(&m_OSP);,1
(int)m_Keys.size();,1
\//lynxDebugOutputPrintf("\load\,1
m_lpMaterials[i].lpPass[0].TextureFrame[0].lplpTexList[j]);,1
m_lpContainer->vGetlpObj3D()->LocalM.s.m41,1
m_HG.s.x,1
scheme:,1
gCameraPos,1
\LYNX_READ_FILE(&ChildIndex,\,1
\SpecularName,\,1
200.0f;,1
m_AnimationSet.GetAnimationList()[0]->SetStep(1.0f);,1
\((LynxScript::Lua::CScriptClass*)lps->GetlpScriptClass())->RegisterMethod("\Forward"\,\,1
lpV[j].Pos.s.y,1
\(!LYNX_OPEN_FILE(&File,\,1
\//Higher,\,1
\std::string("\AMBIENT"\))\,1
\lynxFromAnsiStr(SpecularName,\,1
\&m_lpVertexNormalList[CurrentLOD][m_lpMeshs[i].BaseVertex[CurrentLOD]],\,1
\LYNX_READ_FILE(&m_NumLODs,\,1
\lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).vLoadShaders(_T("\scn/sprite3d.vso"\),\,1
m_lpEngine->GetlpGraphicsSystem()->GetlpRenderer();,1
27;,1
LYNX_ADDRESS_WRAP;,1
\Offset1,\,1
BOOL,1
blur,1
m_lpClusterContainer,1
lpGeo->GetlpContainer()->m_bCastShadow,1
\CRenderer::FORMAT_A16B16G16R16F,\,1
\LYNX_READ_FILE(&m_lpCheckFan[j].NumVerts,\,1
Cloud->ColorBuffer,1
GraphicsSystem::CRenderer::FORMAT_VERTEXDATA:,1
Technique->GetPass(0).m_TextureAnimationArray[0]->m_CombineArg[1],1
Temp[4],1
\m_AnimationSet.GetAnimationList()[0]->m_AnimationKeys[Animation::CAnimation::KT_SCALE]->m_Keys[0].SetValue(0,\,1
Pass.vSetNumTextureAnimation(4);,1
m_VisPosArray;,1
\lpElem->NextSiblingElement(),\,1
\{LYNX_ZB_ALWAYS,\,1
LYNX_CULL_CW:,1
handled,1
\lynxSetVertexShaderConstant(98,\,1
CObj,1
AnsiName[63],1
LynxEngine::CList<LynxEngine::CParamGroup*>&,1
LynxEngine::CContainer::MODEL:,1
LYNXTRIANGLE,1
GraphicsSystem::CRenderer::FORMAT_UYVY:,1
\LYNX_BFI_ONE_MINUS_SRC_ALPHA,\,1
\((sizeof(int)*2)+(sizeof(LYNXREAL)*4))*NumKeys,\,1
m_PrimitiveList[0][0].BaseIndex,1
\m_Keys[Key].GetValues(values,\,1
m_M.s.m42,1
glpSDK->bRunning,1
{4F9CEDCE-ACE5-4366-9C5A-95A6E75E15FF},1
\lynxMapBlendFunc((LYNXBLENDFUNCINDEX)GraphicsSystem::CRenderer::BF_ONE),\,1
\Offset9,\,1
\lynxMatrixXMatrix(&MAT,\,1
LYNX_ASSERT(m_lpEngine->GetlpScriptSystem());,1
\&m_lpVertexNormalList[0][i],\,1
ChOffset9[],1
\LYNX_READ_FILE(&m_lpVertexNormalList[CurrentLOD][m_lpMeshArray[i]->m_BaseVertex[CurrentLOD]+j].s.y,\,1
lpI[k*3+1],1
than,1
MatList.end();,1
\LYNX_READ_FILE(&m_NumVertices[0],\,1
\m_DynamicObjArray[1]->SetParent(m_DynamicObjArray[0],\,1
fog2->End/(fog2->End,1
\sizeof(short),\,1
rest,1
lpModel->m_AnimationSet.GetCurrentAnimation()->GetFrameArray()[0].m_EndTime,1
lpf[m_BaseTriangle+k].lpv[2],1
largest,1
m_lpWeightList[CurrentLOD][i].NumBones,1
LPLYNXBUFFER,1
\Version,\,1
\<DepthMap>,\,1
16;,1
\TP,\,1
\LYNX_READ_FILE(&MI,\,1
\LYNX_READ_FILE(&m_lpUVVertexList[CurrentLOD][m_lpMeshArray[i]->m_BaseVertex[CurrentLOD]+j].u,\,1
m_nSize,1
\((LynxScript::Lua::CScriptClass*)lps->GetlpScriptClass())->RegisterMethod("\SetName"\,\,1
LYNXREAL[m_lpWeightList[CurrentLOD][i].NumBones];,1
\LynxEngine::CString(_T("\../model/player/Apocalypse/Idle01.ani"\));\,1
\m_lpVertexNormalList[0][i].s.x,\,1
inval/erase,1
m_SizeArray[index].s.x,1
m_lpBoneArray.begin();,1
((CEngine*)m_lpEngine)->GetlpGraphicsSystem()->GetlpRenderer()->GetDeviceName());,1
m_lpMeshs[i].NumVertices[CurrentLOD]);,1
//only,1
[m_PrimitiveList[m_CurrentLOD][i].NumIndex];,1
(!lpBaseClass),1
CModelContainer::NewLoadML(const,1
m_lpVertexNormalList[CurrentLOD],1
\(lpElem,\,1
\size=\"\2\"\\,1
(((CSky*)m_lpEngine->GetlpSceneSystem()->GetlpScene(0)->GetlpEnvironment()->GetlpSky())->GetSunLight(),1
\ChOffset5,\,1
0.001;,1
lpXMLDoc->FirstChildElement();,1
\Path,\,1
\CVector3(100,\,1
*))&LynxEngine::CGameObj::SetName);,1
\m_lpMeshArray[i]->GetMaterial(CContainer::POINT_LIGHTING_MATERIAL)->GetPass(0).SetBlendFunc(GraphicsSystem::CRenderer::BF_ONE,\,1
\m_lpEngine->GetlpGraphicsSystem()->GetlpRenderer()->LoadTexture(m_lpMaterials[i]->GetTextureAnimation(0).GetTexture(0),\,1
LynxEngine::CContainer::MODEL;,1
\ChOffset7,\,1
\19+33,\,1
*frame,1
(m_Attribute&LYNX_MODEL_UPDATE_NORMAL),1
reflection,1
m_lpVertexArray[k].nx,1
\4*maxlen,\,1
lpModel->GetlpMesh(m)->m_IlluminatingIntensity,1
lpIcon);,1
m_lpGraphicsSystem->GetPostProcessMaterial(GraphicsSystem::CGraphicsSystem::ONECHANNEL_BLT)->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).Set();,1
m_NumTriangles*3;,1
\"\builtin/scn/model_mbs_ambientlight.vso"\,\,1
\_T("\G16R16"\);\,1
\LYNX_ZB_W,\,1
moused,1
\25,\,1
m_PrimitiveList[m_CurrentLOD][i].NumPrimitives,1
CPCDesc;,1
lpAni,1
CScene::ShowMaterialData(),1
\lynxNormalise(&lpGeo->m_RNRPlane.Normal,\,1
CContainer::vPlay(LYNXREAL,1
\LYNX_READ_FILE(&lpn->R,\,1
m_lpColorVertexList[LOD][i].s.Alpha);,1
dynamic_cast<CStaticObj*>(Find(TargetName.c_str()));,1
\"\Set\,1
\materials----------------------------------------------------------------------------------------------\n"\)));\,1
//New,1
lpV[j].Normal.s.y,1
\LYNX_READ_FILE(&m_BaseTriangle,\,1
LightType;,1
CreateScriptSystem();,1
\GraphicsSystem::CRenderer::BF_ONE_MINUS_SRC_ALPHA,\,1
m_StartTime;,1
];,1
m_lpCurrentMaterial->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)MaterialSystem::CMaterial::SIMPLE);,1
m_OuterRadius2,1
lpGorup,1
m_lpGraphicsSystem->GetlpOffscreen()->GetTexture()->vGetHeight());,1
m_TextureAnimationArray[2]->CreateSamplerState(SamDesc);,1
p++),1
GraphicsSystem::CRenderer::FORMAT_INDEX32:,1
Offset[6],1
count,1
\powf(0.650f,\,1
done,1
look,1
\lpR->GetCachedVertexShader()->vSetConstantF("\gSizeArray"\,\,1
NOISE_NONE:,1
m_lpPrimitive[0].NumIndex,1
(rand()%100)/(50.0f/m_Noise.s.z));,1
Glow,1
\((LynxEngine::CObj*)m_lpMeshArray[i])->SetName(CString(MName)+_T("\.Container"\));\,1
CModelContainer::LoadMBS(const,1
lpSO->SetSceneID(ReadSceneID(lpElem));,1
CP.InterlaceType;,1
LynxEngine::CContainer::STATIC_MESH:,1
NumRenderedSprites*3);,1
\_T("\terrain/grass004.tga"\),\,1
m_TransM.s.m11,1
lpSO->GetlpContainer()->SetlpRenObj(lpSO);,1
LynxEngine::CContainer::PEMITTER:,1
CGraphicsSystem::DrawScreenSpaceQuad2(CTexture*,1
x0));,1
m_lpWeightList[CurrentLOD][i].lpWeight[j],1
m_lpShadowMap->DownSampled();,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::NORMALMAP]->m_AddressModeW,1
(Count,1
\Vector3(-1000,\,1
gScreenDepthQuadVertexSlot[],1
\LYNX_READ_FILE(&m_lpVertexNormalList[CurrentLOD][i].s.x,\,1
\&LightData[0].Type,\,1
TexturePath[256];,1
\lpn->NumElement,\,1
m_EmitVel.s.z,1
\m_lpGraphicsSystem->GetPostProcessMaterial(GraphicsSystem::CGraphicsSystem::BLT)->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).Set(NULL,\,1
\lpSO->vRead((*lpXMLDoc),\,1
Profile,1
shell,1
\IMPLEMENT_PARAM_ENUM(m_MipFilter,\,1
\ChOffset6,\,1
((float)m_FrameTime)/(1000.0f/60.0f);,1
Z-pass,1
m_lpVertexList[0],1
lpElem->FirstChildElement(m_XMLTag.GroupTag);,1
{FE2D61D6-915C-4c64-8630-B69FF0747C65},1
m_ClassScriptClassName);,1
\_T("\G8R8_G8B8"\);\,1
\&lynxGetlpRenderer()->ViewMatrix,\,1
*)m_lpEngine)->GetlpMaterialSystem()->AddMaterial(lpMat);,1
\"\../texture/scene/test2/rock.tga"\,\,1
\ChOffset2,\,1
Name;,1
\lynxGetlpRenderer()->SystemData3D.lpD3DDevice->SetStreamSource(0,\,1
m_lpCurrentLightingPassTarget->GetTexture()->vGetHeight());,1
(str),1
M2;,1
CLight::POINT;,1
\LYNX_READ_FILE(lpscn->lpTerrainObjList[i].lpPrimitive[j].lpIndex,\,1
m_M.s.m11,1
\(float*)&m_NormalArray[BaseSprites],\,1
(m_lpCenter->s.y,1
contain,1
\\n"\,\,1
{return,1
\"\Box"\);\,1
j<m_VertexList[i].size();,1
\_T("\ATI2N"\);\,1
m_DynamicObjArray.resize(Size+4);,1
\LYNX_READ_FILE(&MatIndex[j],\,1
m_lpMV[i].Color,1
\m_lpMeshArray[i]->GetMaterial(CContainer::SPOT_LIGHTING_MATERIAL)->GetPass(0).SetBlendFunc(GraphicsSystem::CRenderer::BF_ONE,\,1
&pParticle->GetlpContainer()->GetlpCurrentMaterial()->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)MaterialSystem::CMaterial::SIMPLE);,1
\16;//Higher,\,1
m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_ROTATION]->m_Keys[k].GetValues().resize(NumValues);,1
CContainer::vDuplicate(LPLYNXOBJ3D,1
\_T("\MULTI2_ARGB8"\);\,1
lpf[m_BaseTriangle+k].lpv[1],1
((CPEmitterContainer*)lpDObj->GetlpContainer())->m_Density,1
\lpv[m_BaseVert+k].TexCoord[1].u,\,1
\LYNX_READ_FILE(&Check,\,1
lpV[j].TexCoord[0].v,1
Con,1
m_SunLight,1
testing,1
&m_lpBoneArray[m_lpWeightList[m_CurrentLOD][i].lpBoneIndex[j]]->GetTransformMatrix());,1
\&ModelDesc,\,1
i*(m_Width+1);,1
m_Triangles[LOD].resize(Num);,1
\LoadNode(&m_OSP.lpNodeList[i],\,1
0.15,1
FrameMode;,1
gWorldLightViewProj,1
Technique->GetPass(0).m_TextureAnimationArray[0]->m_CombineArg[0],1
CSpriteGrassContainer::m_BatchSize),1
\LYNX_VECTOR3D_SET_W(Normal,\,1
GraphicsSystem::CRenderer::FORMAT_P8:,1
\LYNX_BFI_BOTH_SRC_ALPHA,\,1
\lynxNormalise(&m_lpVertexNormalList[CurrentLOD][i],\,1
\lpR->DrawPrimitiveBO(&m_Primitives[m_CurrentLOD][i],\,1
GraphicsSystem::CRenderer*,1
(*Mat).GetCount());,1
\lpDObj->vCreate("\Sprite3DCluster"\,\,1
*lpK2;,1
sizeof(LYNXRENDERVERTEX));,1
\lynxLength(&V,\,1
LYNXUVPOINT[m_NumVertices[0]];,1
m_NumTriangles*3);,1
ChOffset1[],1
m_StaticObjArray[i]->,1
CGeometry::Release(void),1
lpTexFrame->NumTexs,1
CS_HREDRAW,1
\"\Zegma"\};\,1
GraphicsSystem::CRenderer::FORMAT_A8R3G3B2:,1
\{LYNX_BFI_ZERO,\,1
&lynxGetlpRender()->ViewMatrix);,1
\_T("\X4R4G4B4"\);\,1
\LYNX_BOF_STATIC,\,1
\_T("\builtin/scn/skydome.pso"\));\,1
vtable,1
4),1
